GenomeRep	Count	CentDist
DQ415902.1_|Human_coronavirus_HKU1_strain_N25_genotype_B__complete_genome	1	1e-06
DQ415911.1_|Human_coronavirus_HKU1_strain_N15_genotype_B__complete_genome	1	1e-06
DQ648794.1_|Bat_coronavirus_{BtCoV_133_2005}__complete_genome	1	0
DQ648856.1_|Bat_coronavirus_{BtCoV_273_2005}__complete_genome	1	0
DQ648857.1_|Bat_coronavirus_{BtCoV_279_2005}__complete_genome	1	1e-06
DQ915164.2_|Bovine_coronavirus_isolate_Alpaca__complete_genome	1	0
EF065508.1_|Bat_coronavirus_HKU4-4__complete_genome	1	1e-06
EF065514.1_|Bat_coronavirus_HKU9-2__complete_genome	1	1e-06
EF065515.1_|Bat_coronavirus_HKU9-3__complete_genome	1	0
EF065516.1_|Bat_coronavirus_HKU9-4__complete_genome	1	0
EF424615.1_|Bovine_coronavirus_E-AH65__complete_genome	1	0
EF424616.1_|Bovine_coronavirus_E-AH65-TC__complete_genome	1	1e-06
EF424619.1_|Bovine_coronavirus_E-AH187__complete_genome	1	0
EF446615.1_|Equine_coronavirus_strain_NC99__complete_genome	1	1e-06
FJ415324.1_|Human_enteric_coronavirus_4408__complete_genome	1	0
FJ425187.1_|White-tailed_deer_coronavirus_US_OH-WD470_1994__complete_genome	1	1e-06
FJ588686.1_|Bat_SARS_CoV_Rs672_2006__complete_genome	1	1e-06
FJ647220.1_|Murine_coronavirus_RA59_SJHM__complete_genome	1	1e-06
FJ647221.1_|Murine_coronavirus_repA59_RJHM__complete_genome	1	0
FJ647222.1_|Murine_coronavirus_SA59_RJHM__complete_genome	1	0
FJ647223.1_|Murine_coronavirus_MHV-1__complete_genome	1	0
FJ647224.1_|Murine_coronavirus_MHV-3__complete_genome	1	0
FJ647227.1_|Murine_coronavirus_repJHM_RA59__complete_genome	1	1e-06
FJ938066.1_|Bovine_respiratory_coronavirus_bovine_US_OH-440-TC_1996__complete_genome	1	0
FJ938067.1_|Human_enteric_coronavirus_strain_4408__complete_genome	1	1e-06
FJ959407.1_|SARS_coronavirus_isolate_A001__complete_genome	1	1e-06
GQ153547.1_|Bat_SARS_coronavirus_HKU3-12__complete_genome	1	1e-06
HM034837.1_|Human_coronavirus_HKU1_isolate_Caen1__complete_genome	1	1e-06
HM211098.1_|Bat_coronavirus_HKU9-5-1__complete_genome	1	0
HM211099.1_|Bat_coronavirus_HKU9-5-2__complete_genome	1	1e-06
HM211100.1_|Bat_coronavirus_HKU9-10-1__complete_genome	1	0
HM211101.1_|Bat_coronavirus_HKU9-10-2__complete_genome	1	1e-06
JF792616.1_|Rat_coronavirus_isolate_681__complete_genome	1	1e-06
JF792617.1_|Rat_coronavirus_isolate_8190__complete_genome	1	1e-06
JN129834.1_|Human_coronavirus_OC43_strain_HK04-01__complete_genome	1	0
JN874560.1_|Rabbit_coronavirus_HKU14_strain_HKU14-3__complete_genome	1	0
JN874561.1_|Rabbit_coronavirus_HKU14_strain_HKU14-8__complete_genome	1	0
JN874562.1_|Rabbit_coronavirus_HKU14_strain_HKU14-10__complete_genome	1	1e-06
JX860640.1_|Canine_respiratory_coronavirus_strain_K37__complete_genome	1	0
JX993987.1_|Bat_coronavirus_Rp_Shaanxi2011__complete_genome	1	1e-06
JX993988.1_|Bat_coronavirus_Cp_Yunnan2011__complete_genome	1	1e-06
KC545386.1_|Betacoronavirus_Erinaceus_VMC_DEU_2012_isolate_ErinaceusCoV_2012-216_GER_2012__complete_genome	1	0
KC869678.4_|Coronavirus_Neoromicia_PML-PHE1_RSA_2011__complete_genome	1	0
KC881005.1_|Bat_SARS-like_coronavirus_RsSHC014__complete_genome	1	1e-06
KF530067.1_|Human_coronavirus_OC43_strain_OC43_human_USA_912-10_1991__complete_genome	1	0
KF530069.1_|Human_coronavirus_OC43_strain_OC43_human_USA_982-4_1998__complete_genome	1	0
KF530075.1_|Human_coronavirus_OC43_strain_OC43_human_USA_953-23_1995__complete_genome	1	0
KF530084.1_|Human_coronavirus_OC43_strain_OC43_human_USA_951-18_1995__complete_genome	1	0
KF530085.1_|Human_coronavirus_OC43_strain_OC43_human_USA_871-25_1987__complete_genome	1	0
KF530087.1_|Human_coronavirus_OC43_strain_OC43_human_USA_873-6_1987__complete_genome	1	1e-06
KF530098.1_|Human_coronavirus_OC43_strain_OC43_human_USA_965-6_1996__complete_genome	1	0
KF569996.1_|Rhinolophus_affinis_coronavirus_isolate_LYRa11__complete_genome	1	0
KF600613.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_Riyadh_3_2013__complete_genome	1	1e-06
KF686344.1_|Human_coronavirus_HKU1_strain_HKU1_human_USA_HKU1-15_2009__complete_genome	1	1e-06
KF906249.1_|Dromedary_camel_coronavirus_HKU23_strain_HKU23-265F__complete_genome	1	0
KF923886.1_|Human_coronavirus_OC43_isolate_1908A_2010__complete_genome	1	0
KF923887.1_|Human_coronavirus_OC43_isolate_1997A_2010__complete_genome	1	1e-06
KF923888.1_|Human_coronavirus_OC43_isolate_2145A_2010__complete_genome	1	1e-06
KF923889.1_|Human_coronavirus_OC43_isolate_1926_2006__complete_genome	1	0
KF923891.1_|Human_coronavirus_OC43_isolate_5240_2007__complete_genome	1	1e-06
KF923893.1_|Human_coronavirus_OC43_isolate_2151A_2010__complete_genome	1	1e-06
KF923895.1_|Human_coronavirus_OC43_isolate_10285_2010__complete_genome	1	1e-06
KF923896.1_|Human_coronavirus_OC43_isolate_3074A_2012__complete_genome	1	0
KF923897.1_|Human_coronavirus_OC43_isolate_3269A_2012__complete_genome	1	1e-06
KF923898.1_|Human_coronavirus_OC43_isolate_3184A_2012__complete_genome	1	1e-06
KF923905.1_|Human_coronavirus_OC43_isolate_229_2005__complete_genome	1	1e-06
KF923906.1_|Human_coronavirus_OC43_isolate_3194A_2012__complete_genome	1	0
KF923918.1_|Human_coronavirus_OC43_isolate_10108_2010__complete_genome	1	1e-06
KF923922.1_|Human_coronavirus_OC43_isolate_8164_2009__complete_genome	1	1e-06
KF923923.1_|Human_coronavirus_OC43_isolate_892A_2008__complete_genome	1	1e-06
KF923924.1_|Human_coronavirus_OC43_isolate_10290_2010__complete_genome	1	1e-06
KF923925.1_|Human_coronavirus_OC43_isolate_10574_2010__complete_genome	1	1e-06
KJ156869.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_Riyadh_9_2013__complete_genome	1	1e-06
KJ473811.1_|BtRf-BetaCoV_JL2012__complete_genome	1	1e-06
KJ473812.1_|BtRf-BetaCoV_HeB2013__complete_genome	1	0
KJ473813.1_|BtRf-BetaCoV_SX2013__complete_genome	1	0
KJ473814.1_|BtRs-BetaCoV_HuB2013__complete_genome	1	0
KJ473815.1_|BtRs-BetaCoV_GX2013__complete_genome	1	0
KJ473816.1_|BtRs-BetaCoV_YN2013__complete_genome	1	1e-06
KJ473820.1_|BtPa-BetaCoV_GD2013__complete_genome	1	0
KJ473821.1_|BtVs-BetaCoV_SC2013__complete_genome	1	0
KJ473822.1_|BtTp-BetaCoV_GX2012__complete_genome	1	1e-06
KJ477102.1_|Middle_East_respiratory_syndrome_coronavirus__complete_genome	1	1e-06
KJ713297.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_KSA-CAMEL-503__complete_genome	1	1e-06
KJ713298.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_KSA-CAMEL-363__complete_genome	1	1e-06
KJ958218.1_|Human_coronavirus_OC43_strain_LY341__complete_genome	1	1e-06
KJ958219.1_|Human_coronavirus_OC43_strain_LY342__complete_genome	1	1e-06
KP198610.1_|Human_coronavirus_OC43_strain_2058A_10__complete_genome	1	0
KP198611.1_|Human_coronavirus_OC43_strain_1783A_10__complete_genome	1	0
KT225476.2_|Middle_East_respiratory_syndrome_coronavirus_isolate_MERS-CoV_THA_CU_17_06_2015__complete_genome	1	1e-06
KT368824.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Jeddah_F13A_2014__complete_genome	1	1e-06
KT368825.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Riyadh_Ry23N_2014__complete_genome	1	1e-06
KT368875.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Riyadh_Ry179_2015__complete_genome	1	1e-06
KT368887.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Taif_T92_2015__complete_genome	1	1e-06
KT368888.1_|Middle_East_respiratory_syndrome_coronavirus_isolate_camel_Taif_T98_2015__complete_genome	1	1e-06
KT368891.1_|Camel_coronavirus_HKU23_isolate_camel_Riyadh_Ry123_2015__complete_genome	1	0
KU131570.1_|Human_coronavirus_OC43_strain_HCoV-OC43_UK_London_2011__complete_genome	1	1e-06
KU182964.1_|Sarbecovirus_sp._isolate_JTMC15__complete_genome	1	1e-06
KU558922.1_|Betacoronavirus_1_isolate_Buffalo_coronavirus_B1-24F__complete_genome	1	0
KU558923.1_|Betacoronavirus_1_isolate_Buffalo_coronavirus_B1-28F__complete_genome	1	0
KU740200.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_MERS_CoV_camel_Egypt_NRCE-NC163_2014__partial_genome	1	1e-06
KU886219.1_|Bovine_coronavirus_strain_BCV-AKS-01__complete_genome	1	0
KU973692.1_|UNVERIFIED-_Severe_acute_respiratory_syndrome-related_coronavirus_isolate_F46__complete_genome	1	0
KX108943.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_D998_15__complete_genome	1	1e-06
KX154687.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-11958_2016__complete_genome	1	1e-06
KX154694.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Artawiyah-KSA-13328_2016__complete_genome	1	1e-06
KX344031.1_|Human_coronavirus_OC43_isolate_LRTI_238__complete_genome	1	1e-06
KX432213.1_|Canine_respiratory_coronavirus_strain_BJ232__complete_genome	1	1e-06
KX442564.1_|Hypsugo_bat_coronavirus_HKU25_isolate_YD131305__complete_genome	1	0
KX442565.1_|Hypsugo_bat_coronavirus_HKU25_isolate_NL140462__complete_genome	1	0
KX982264.1_|Bovine_coronavirus_isolate_BCoV_2014_13__complete_genome	1	1e-06
KY014281.1_|Human_coronavirus_OC43_isolate_2002-04__complete_genome	1	0
KY014282.1_|Human_coronavirus_OC43_isolate_2007-09__complete_genome	1	0
KY352407.1_|Severe_acute_respiratory_syndrome-related_coronavirus_strain_BtKY72__complete_genome	1	0
KY417142.1_|Bat_SARS-like_coronavirus_isolate_As6526__complete_genome	1	1e-06
KY417143.1_|Bat_SARS-like_coronavirus_isolate_Rs4081__complete_genome	1	1e-06
KY417144.1_|Bat_SARS-like_coronavirus_isolate_Rs4084__complete_genome	1	1e-06
KY417145.1_|Bat_SARS-like_coronavirus_isolate_Rf4092__complete_genome	1	0
KY417146.1_|Bat_SARS-like_coronavirus_isolate_Rs4231__complete_genome	1	1e-06
KY417147.1_|Bat_SARS-like_coronavirus_isolate_Rs4237__complete_genome	1	1e-06
KY417148.1_|Bat_SARS-like_coronavirus_isolate_Rs4247__complete_genome	1	1e-06
KY417149.1_|Bat_SARS-like_coronavirus_isolate_Rs4255__complete_genome	1	1e-06
KY417151.1_|Bat_SARS-like_coronavirus_isolate_Rs7327__complete_genome	1	0
KY417152.1_|Bat_SARS-like_coronavirus_isolate_Rs9401__complete_genome	1	1e-06
KY419103.1_|Porcine_hemagglutinating_encephalomyelitis_virus_strain_PHEV-CoV_swine_USA_15TOSU25049_2015__complete_genome	1	1e-06
KY688119.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Aseer-KSA-Rs924_2015__complete_genome	1	1e-06
KY770860.1_|Sarbecovirus_sp._isolate_Jiyuan-84__complete_genome	1	1e-06
KY938558.1_|Sarbecovirus_sp._strain_16BO133__complete_genome	1	1e-06
KY967360.1_|Human_coronavirus_OC43_strain_HCoV_OC43_Seattle_USA_SC2476_2015__complete_genome	1	0
LC061272.1_|Equine_coronavirus_RNA__complete_genome__strain-_Tokachi09	1	0
LC315649.2_|Human_coronavirus_OC43_Tokyo_SGH-65_2016_RNA__complete_genome	1	0
LC315650.2_|Human_coronavirus_HKU1_Tokyo_SGH-15_2014_RNA__complete_genome	1	1e-06
LC315651.2_|Human_coronavirus_HKU1_Tokyo_SGH-18_2016_RNA__complete_genome	1	1e-06
LC494126.1_|Bovine_coronavirus_GIF-1_RNA__complete_genome	1	0
LC494129.1_|Bovine_coronavirus_IWT-1_RNA__complete_genome	1	0
LC494130.1_|Bovine_coronavirus_IWT-2_RNA__complete_genome	1	0
LC494133.1_|Bovine_coronavirus_IWT-5_RNA__complete_genome	1	0
LC494134.1_|Bovine_coronavirus_IWT-6_RNA__complete_genome	1	0
LC494138.1_|Bovine_coronavirus_IWT-12_RNA__complete_genome	1	1e-06
LC494140.1_|Bovine_coronavirus_IWT-14_RNA__complete_genome	1	0
LC494142.1_|Bovine_coronavirus_IWT-18_RNA__complete_genome	1	0
LC494150.1_|Bovine_coronavirus_IWT-24_RNA__complete_genome	1	0
LC494153.1_|Bovine_coronavirus_IWT-27_RNA__complete_genome	1	0
LC494156.1_|Bovine_coronavirus_SHG-3_RNA__complete_genome	1	1e-06
LC494160.1_|Bovine_coronavirus_TCG-4_RNA__complete_genome	1	0
LC494164.1_|Bovine_coronavirus_TCG-1_RNA__complete_genome	1	1e-06
LC494165.1_|Bovine_coronavirus_TCG-10_RNA__complete_genome	1	1e-06
LC494166.1_|Bovine_coronavirus_TCG-11_RNA__complete_genome	1	0
LC494168.1_|Bovine_coronavirus_TCG-13_RNA__complete_genome	1	0
LC494173.1_|Bovine_coronavirus_TCG-7_RNA__complete_genome	1	0
LC494174.1_|Bovine_coronavirus_TCG-8_RNA__complete_genome	1	0
LC494177.1_|Bovine_coronavirus_TCG-9_RNA__complete_genome	1	0
LC556375.1_|Severe_acute_respiratory_syndrome-related_coronavirus_Rc-o319_RNA__complete_genome	1	1e-06
LC592689.1_|Equine_coronavirus_Tokyo2020_RNA__nearly_complete_genome	1	1e-06
LC642814.1_|Bovine_coronavirus_BoCoV_GF2020_RNA__complete_genome	1	0
LC654450.1_|Human_coronavirus_OC43_Fukushima_O120_2017_RNA__complete_genome	1	0
LC654456.1_|Human_coronavirus_OC43_Tokyo_SGH-71_2016_RNA__complete_genome	1	0
LC663793.1_|Sarbecovirus_sp._Rc-kw8_RNA__complete_genome	1	1e-06
LC706863.1_|Merbecovirus_sp._VsCoV-kj15_RNA__complete_genome	1	0
LC706864.1_|Merbecovirus_sp._VsCoV-a7_RNA__complete_genome	1	1e-06
MF314143.1_|Human_coronavirus_OC43_isolate_HCoV-OC43_USA_ACRI_0052_2016__complete_genome	1	0
MF374983.2_|Human_coronavirus_OC43_isolate_HCoV-OC43_USA_TCNP_0070_2016__complete_genome	1	1e-06
MF593268.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Neoromicia_5038__complete_genome	1	1e-06
MF598609.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B17_2015__complete_genome	1	1e-06
MF598616.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B24_2015__complete_genome	1	1e-06
MF598619.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B27_2015__complete_genome	1	1e-06
MF598621.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B29_2015__complete_genome	1	1e-06
MF598624.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B32_2015__complete_genome	1	1e-06
MF598632.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B40_2015__complete_genome	1	1e-06
MF598637.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B46_2015__complete_genome	1	1e-06
MF598638.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B47_2015__complete_genome	1	1e-06
MF598641.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B50_2015__complete_genome	1	1e-06
MF598642.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B51_2015__complete_genome	1	0
MF598643.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B52_2015__complete_genome	1	1e-06
MF598644.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B53_2015__complete_genome	1	1e-06
MF598648.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B58_2015__complete_genome	1	1e-06
MF598649.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B59_2015__complete_genome	1	1e-06
MF598651.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B61_2015__complete_genome	1	1e-06
MF598656.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B66_2015__complete_genome	1	1e-06
MF598668.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B78_2015__complete_genome	1	1e-06
MF598669.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B79_2015__complete_genome	1	1e-06
MF598676.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B86_2015__complete_genome	1	1e-06
MF598679.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B90_2015__complete_genome	1	1e-06
MF598682.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B93_2015__complete_genome	1	1e-06
MF598696.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_B109_2015__complete_genome	1	1e-06
MF598712.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_camel_UAE_414492_W4_2015__complete_genome	1	1e-06
MF618253.1_|Murine_hepatitis_virus_strain_A59_isolate_MHV-ExoN{-}_P250__complete_genome	1	1e-06
MG011340.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-13798_2016__complete_genome	1	1e-06
MG011342.2_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-13984_2016__complete_genome	1	1e-06
MG011347.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-14670_2016__complete_genome	1	1e-06
MG011351.2_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Madinah-KSA-390_2016__complete_genome	1	1e-06
MG011358.2_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Hu_Riyadh-KSA-24241_2016__complete_genome	1	1e-06
MG021451.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_NL13845__complete_genome	1	0
MG021452.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_NL140422__complete_genome	1	0
MG197722.1_|Human_coronavirus_OC43_strain_YC-207__complete_genome	1	0
MG518518.1_|Water_deer_coronavirus_isolate_W17-18__complete_genome	1	1e-06
MG596802.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Bat-CoV_H.savii_Italy_206645-40_2011__complete_genome	1	1e-06
MG596803.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Bat-CoV_P.khulii_Italy_206645-63_2011__complete_genome	1	1e-06
MG757138.1_|Bovine_coronavirus_isolate_ICSA21-LBA__complete_genome	1	0
MG762674.1_|Rousettus_bat_coronavirus_HKU9_isolate_Rousettus_spp_Jinghong_2009__complete_genome	1	1e-06
MG772933.1_|Bat_SARS-like_coronavirus_isolate_bat-SL-CoVZC45__complete_genome	1	0
MG772934.1_|Bat_SARS-like_coronavirus_isolate_bat-SL-CoVZXC21__complete_genome	1	0
MG923469.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_MERS-CoV_camel_Morocco_CIRAD-HKU213_2015__complete_genome	1	1e-06
MG923472.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_MERS-CoV_camel_Nigeria_NS004_2015__complete_genome	1	0
MG923473.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_MERS-CoV_camel_Burkina_Faso_CIRAD-HKU697_2015__complete_genome	1	1e-06
MG977451.1_|Human_coronavirus_OC43_isolate_TNP_12636__complete_genome	1	1e-06
MG987420.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_NL13892__complete_genome	1	1e-06
MG987421.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_NL140455__complete_genome	1	0
MH002337.1_|Tylonycteris_bat_coronavirus_HKU4_isolate_CZ01__complete_genome	1	1e-06
MH002338.1_|Tylonycteris_bat_coronavirus_HKU4_isolate_CZ07__complete_genome	1	1e-06
MH002339.1_|Tylonycteris_bat_coronavirus_HKU4_isolate_SZ140324__complete_genome	1	1e-06
MH002340.1_|Pipistrellus_bat_coronavirus_HKU5_isolate_BY140535__complete_genome	1	0
MH002341.1_|Pipistrellus_bat_coronavirus_HKU5_isolate_BY140562__complete_genome	1	0
MH002342.1_|Pipistrellus_bat_coronavirus_HKU5_isolate_YD13403__complete_genome	1	0
MH043952.1_|Bovine_coronavirus_isolate_4-17-03__complete_genome	1	0
MH043953.1_|Bovine_coronavirus_isolate_4-17-25__complete_genome	1	0
MH043954.1_|Bovine_coronavirus_isolate_4-17-08__complete_genome	1	0
MH043955.1_|Bovine_coronavirus_isolate_7-16-23__complete_genome	1	0
MH310909.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Riyadh-KSA-5767_2017__complete_genome	1	1e-06
MH310912.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Riyadh-KSA-7344_2017__complete_genome	1	1e-06
MH432120.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_2366__complete_genome	1	1e-06
MH687968.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_16715_52__complete_genome	1	1e-06
MH687969.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_20724_33__complete_genome	1	0
MH687970.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_20724_34_c12__complete_genome	1	1e-06
MH687971.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_20724_34_c13__complete_genome	1	1e-06
MH687974.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_20724_43__complete_genome	1	1e-06
MH687976.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_22084_1__complete_genome	1	1e-06
MH687977.1_|Betacoronavirus_sp._strain_VZ_BetaCoV_22084_10__complete_genome	1	0
MH810163.1_|Yak_coronavirus_strain_YAK_HY24_CH_2017__complete_genome	1	0
MK129253.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_MERS-CoV_KOR_KCDC_001_2018-TSVi__complete_genome	1	0
MK167038.1_|Human_coronavirus_HKU1_strain_SC2521__complete_genome	1	1e-06
MK211374.1_|Coronavirus_BtRl-BetaCoV_SC2018__complete_genome	1	1e-06
MK211375.1_|Coronavirus_BtRs-BetaCoV_YN2018A__complete_genome	1	1e-06
MK211376.1_|Coronavirus_BtRs-BetaCoV_YN2018B__complete_genome	1	0
MK211377.1_|Coronavirus_BtRs-BetaCoV_YN2018C__complete_genome	1	1e-06
MK211378.1_|Coronavirus_BtRs-BetaCoV_YN2018D__complete_genome	1	0
MK211379.1_|Coronavirus_BtRt-BetaCoV_GX2018__complete_genome	1	0
MK303620.1_|Human_coronavirus_OC43_isolate_MDS2__complete_genome	1	1e-06
MK303621.1_|Human_coronavirus_OC43_isolate_MDS4__complete_genome	1	1e-06
MK303625.1_|Human_coronavirus_OC43_isolate_MDS16__complete_genome	1	1e-06
MK462249.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Riyadh-KSA-18012493_2018__complete_genome	1	1e-06
MK462250.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Najran-KSA-183RS279_2018__complete_genome	1	1e-06
MK462251.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Northern-KSA-1847784_2018__complete_genome	1	1e-06
MK462252.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Tabuk-KSA-153_2018__complete_genome	1	1e-06
MK483839.1_|Middle_East_respiratory_syndrome-related_coronavirus_strain_Hu_Albaha-KSA-0800H_2018__complete_genome	1	1e-06
MK679660.1_|Hedgehog_coronavirus_1__complete_genome	1	0
MK907286.1_|Erinaceus_hedgehog_coronavirus_HKU31_strain_F6__complete_genome	1	0
MK907287.1_|Erinaceus_hedgehog_coronavirus_HKU31_strain_Rs13__complete_genome	1	0
MN026164.1_|Human_coronavirus_OC43_isolate_OC43_KLF_01_2018__complete_genome	1	1e-06
MN120513.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_016__complete_genome	1	1e-06
MN120514.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_013__complete_genome	1	1e-06
MN306043.1_|Human_coronavirus_OC43_strain_HCoV_OC43_Seattle_USA_SC0841_2019__complete_genome	1	1e-06
MN514962.1_|Dromedary_camel_coronavirus_HKU23_isolate_DcCoV-HKU23_camel_Ethiopia_CAC1019_2015__complete_genome	1	1e-06
MN514963.1_|Dromedary_camel_coronavirus_HKU23_isolate_DcCoV-HKU23_camel_Morocco_CAC2586_2016__complete_genome	1	0
MN514966.1_|Dromedary_camel_coronavirus_HKU23_isolate_DcCoV-HKU23_camel_Nigeria_NV1097_2015__complete_genome	1	0
MN611519.1_|Tylonycteris_pachypus_bat_coronavirus_HKU4-related_isolate_GZ131656__complete_genome	1	0
MN611520.1_|Pipistrellus_abramus_bat_coronavirus_HKU5-related_isolate_BY140568__complete_genome	1	0
MN654994.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Al-Hasa-SA3228_2017__complete_genome	1	1e-06
MN655016.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Al-Hasa-SA1997_2015__complete_genome	1	1e-06
MN758607.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_camel_KFU-HKU-P_2017__complete_genome	1	1e-06
MN758608.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_camel_KFU-HKU-R_2017__complete_genome	1	1e-06
MN758609.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_camel_KFU-HKU-K_2017__complete_genome	1	1e-06
MN982198.1_|Bovine_coronavirus_isolate_BCOV-China_SWUN_A1_2018__complete_genome	1	0
MN982199.1_|Bovine_coronavirus_isolate_BCOV-China_SWUN_A10_2018__complete_genome	1	0
MN996532.2_|Bat_coronavirus_RaTG13__complete_genome	1	1e-06
MQ203832.1_|Sequence_19_from_Patent_WO2021176099	1	1e-06
MT121216.1_|Pangolin_coronavirus_isolate_MP789__complete_genome	1	0
MT226602.1_|Middle_East_respiratory_syndrome-related_coronavirus_isolate_Camel_211__complete_genome	1	1e-06
MT226610.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_CHN_KMS1_2020__complete_genome	1	1e-06
MT308984.1_|Mutant_SARS_coronavirus_Urbani_clone_SARS-Urbani-MA_SHC014-spike__complete_genome	1	1e-06
MT350598.1_|Rousettus_bat_coronavirus_GCCDC1__complete_genome	1	1e-06
MT430884.1_|Apodemus_peninsulae_coronavirus__complete_genome	1	1e-06
MT678839.1_|Severe_acute_respiratory_syndrome_coronavirus_2_isolate_SARS-CoV-2_human_KOR_CNUHV03_2020__complete_genome	1	1e-06
MT726043.1_|Sarbecovirus_sp._isolate_PREDICT_PDF-2386_OTBA40RSV__complete_genome	1	1e-06
MT726045.1_|Sarbecovirus_sp._isolate_PREDICT_PRD-0038_AABSMF__complete_genome	1	1e-06
MT844089.1_|Mutant_Severe_acute_respiratory_syndrome_coronavirus_2_clone_SARS-CoV-2_Nluc__complete_sequence	1	1e-06
MW165134.1_|Porcine_hemagglutinating_encephalomyelitis_virus_strain_PHEV_67N_US_1970__complete_genome	1	0
MW218395.1_|Tylonycteris_bat_coronavirus_HKU4_isolate_SM3A__complete_genome	1	1e-06
